Year,CO2 (ppmv)
-10789.914,247.29878007926465
-10769.8,241.5919394471499
-10747.141,244.24252191664183
-10723.897,242.52904430354567
-10703.637,243.94829999483665
-10679.853,246.94327763185444
-10657.644,248.09151906637945
-10636.604,247.01866418752644
-10614.615,244.27496932125192
-10593.717,249.9226267174943
-10571.35,246.7361603977909
-10545.838,244.42282246806465
-10525.39,246.1791753476704
-10504.817,245.828192028346
-10481.925,247.67023851530325
-10459.378,246.4034368607132
-10438.308,243.00399847303908
-10415.281,244.30941964788173
-10393.121,246.9665079337188
-10371.276,250.7315436936512
-10351.036,248.9240190698803
-10330.774,249.37721064234103
-10306.477,248.95174624217293
-10282.921,249.2318205544177
-10261.34,249.6533400802813
-10240.414,250.96816256782247
-10218.481,251.42428040746907
-10196.495,251.13879991205624
-10174.583,253.01913649818056
-10155.248,255.6570401748525
-10129.849,251.03138662276533
-10108.796,253.0980369479649
-10087.316,248.4071332197136
-10065.895,247.85064164274337
-10040.691,255.3912977602452
-10019.551,253.9931437879996
-9998.086,248.91570205793047
-9976.956,258.57498699245264
-9954.912,255.8965753132392
-9933.166,251.56174454316204
-9913.118,253.6295799831633
-9893.327,254.31017470730887
-9870.5,257.16871076552565
-9852.789,258.53058047537485
-9830.723,258.24947010276907
-9809.212,258.7419682040664
-9790.65,255.89086904448925
-9769.717,256.0430608603061
-9751.438,253.99089690085395
-9732.818,254.6155973344712
-9714.542,247.5528586529488
-9697.924,257.13429330946656
-9678.966,266.2202091929294
-9661.307,261.3035570908851
-9642.243,260.7019637596007
-9626.406,267.0926460402798
-9609.612,262.7402713424808
-9593.596,266.8975316078414
-9573.934,269.5087267559184
-9557.225,267.66344435702626
-9540.446,267.1659882944808
-9522.799,269.09658248435426
-9503.064,268.86948241809176
-9485.931,270.14345909208504
-9467.453,264.4831386910426
-9449.861,268.1638827775123
-9433.156,264.8396344162771
-9389.371,264.8062514925239
-9366.978787878788,264.1
-9306.56787878788,264.4
-9250.576363636364,265.3
-9235.87090909091,265.0
-9211.063636363637,264.8
-9139.615757575755,264.8
-9004.478787878788,267.6
-8885.743636363635,265.1
-8851.809090909092,266.0
-8730.480000000003,266.9
-8555.551515151516,267.5
-8416.55575757576,264.9
-8349.554545454546,265.7
-8242.954545454544,263.4
-8184.503030303031,264.0
-8042.609575757577,264.2
-7951.037878787878,264.4
-7623.266606060606,263.8
-7605.863939393939,263.0
-7574.439454545454,260.9
-7568.059030303029,260.6
-7486.703454545452,265.2
-7411.11696969697,263.8
-7345.308848484849,263.7
-7193.01284848485,262.0
-7110.173939393941,259.3
-7042.985757575756,260.4
-6961.853878787877,260.9
-6831.282363636365,259.0
-6760.678181818183,261.8
-6596.579090909092,260.7
-6509.6757575757565,261.3
-6401.876727272727,258.3
-6244.798787878788,259.3
-6166.284242424243,259.6
-6025.853939393939,260.8
-5976.3653939393935,259.2
-5910.1816363636335,259.7
-5769.591515151516,260.4
-5711.366363636364,260.1
-5547.865393939395,258.4
-5455.323818181818,260.7
-5324.009999999999,263.0
-5238.070303030302,262.3
-5088.269878787879,257.6
-5020.077393939396,258.1
-4930.308666666668,262.9
-4819.652545454545,262.1
-4732.545393939393,259.4
-4622.291575757575,261.1
-4451.244848484847,261.2
-4387.206909090909,262.7
-4351.963333333333,263.2
-4139.807878787879,265.5
-4049.376060606061,266.7
-3984.0914545454543,260.7
-3902.259636363636,265.5
-3807.6063636363633,265.9
-3631.297333333333,267.6
-3583.289575757576,265.2
-3407.548545454545,265.3
-3361.1757575757574,267.6
-3268.5661818181834,269.8
-3136.7899393939388,268.6
-3031.5798787878784,269.3
-2971.2018181818185,270.7
-2823.0015151515154,271.5
-2697.4629090909093,269.8
-2642.8192727272726,269.1
-2544.362424242425,271.1
-2392.822424242424,271.5
-2325.076666666667,272.8
-2255.842363636364,271.6
-2158.6667272727277,271.7
-2018.950606060605,274.9
-1906.166363636364,275.4
-1856.856969696969,271.5
-1743.407696969697,273.0
-1694.462727272728,273.4
-1578.2878787878783,275.0
-1481.1192727272728,274.0
-1333.661575757576,273.1
-1305.7281818181818,276.3
-1106.604242424242,274.6
-998.8163030303032,276.3
-954.5469090909088,274.7
-851.7606666666657,275.3
-758.4754545454548,278.9
-678.0157575757571,273.9
-576.1249696969699,277.9
-464.3166666666666,277.6
-315.5493333333334,276.7
-284.2352727272724,276.7
-143.35909090909172,276.9
-49.70909090909004,278.0
1.0,276.7
30.0,277.9
56.0,277.4
104.0,277.5
136.0,278.1
153.5307600000001,278.0719954240161
174.53361999999993,277.55589209790946
240.6014,280.2490871903012
266.0953100000001,278.31439989271746
274.44391999999993,280.2444922059889
295.60457,280.9089598541969
317.5457899999999,281.692138914424
357.33356000000003,277.79537780888165
384.22688,277.24691789826335
406.36455,279.12520908544417
436.9383399999999,279.9999146746923
488.13194,277.1056915049757
517.9561100000001,276.789519068584
551.6216199999999,276.5590465243607
557.4683299999999,278.4608975547629
582.40769,276.19603745957005
614.5245599999998,277.86971612986054
636.9992299999999,279.58805021854124
669.1763599999999,278.45496800258206
701.24993,277.098940914164
730.4335000000001,279.9902637416671
762.29546,279.29371083930937
793.1049599999999,279.72469920818
822.3277800000001,278.62300321449914
875.4102,279.42044060983585
914.12816,280.10552589040225
957.65264,277.4071684030988
982.65417,278.7402401551619
1017.57791,279.7987034131486
1019.27216,280.06452973881244
1040.07917,280.9161701585891
1049.17706,280.9667443357615
1070.2027,282.8444160166049
1099.4098,283.0944582572788
1115.6089,282.8416314024614
1146.2869,284.510584449478
1165.9816,283.9659747066713
1199.8114,284.54004420226613
1210.955,283.68828915610504
1251.2694,282.41311047504325
1259.5071,282.199286054067
1278.1968,278.4312489162189
1307.4472,281.5784089788515
1330.12,284.0676432722511
1348.8499,278.3621212274177
1390.3321,280.9115788303861
1410.8606,279.6965499485699
1428.8044,279.7256958832981
1449.1638,282.22658040584827
1469.3968,280.3125047226672
1501.5286,283.1247803916497
1529.6757,283.94789036843633
1549.6475,283.5296825674026
1559.8629,281.82904146165555
1573.0129,282.5698274885973
1588.1767,281.10892823134105
1590.9906,279.3568610690018
1603.4186,275.066577843599
1609.4608,271.1090304670288
1628.5993,273.7807623120456
1639.8145,276.6872122505445
1649.0969,278.0152295252318
1681.8943,276.6596678045921
1689.7414,276.3246167739362
1694.0664,277.35805088594464
1722.8644,278.27011023020174
1723.0074,277.01330979867544
1733.872,278.3109424912346
1741.2572,276.8090000432731
1749.1199,277.6000738939942
1751.9316,276.4573287163011
1752.1294,278.00200109884094
1762.8782,277.15568662096365
1763.6968,276.3961020284933
1773.4555,277.8559524780317
1779.4891,280.2362981843688
1780.2999,273.07371696468044
1794.0965,281.6171179507893
1795.9435,282.3047106620081
1796.4715,280.4044366600032
1799.3364,282.7995518984052
1813.6597,284.43128758236145
1824.745,281.3603652847592
1826.9223,285.90893992625405
1832.87377618,285.0861666968484
1833.1772,283.82039231033946
1836.7002,284.151983964357
1840.82815717,283.6545457229947
1843.29321289,281.58148260537183
1844.46111002,283.5311237194569
1844.65465393,283.1828720355646
1845.90489061,283.6198856894272
1847.3218,286.839237474432
1850.2623816,284.00163402345765
1850.827,288.7903954001126
1851.10564731,285.4658308627274
1853.70827504,288.05443747992655
1854.71838118,285.56557722684016
1856.62032773,283.16210074754474
1858.84404142,286.6330756116753
1861.83448069,287.17456217295097
1862.97855574,285.3533187571561
1864.12838177,286.654158160582
1866.74388795,285.05229227816864
1867.7304,287.9922513016967
1868.41491309,289.53614491302415
1869.65612172,287.9864944292303
1870.0446858,286.32578146070443
1872.82637783,286.6550967370638
1873.73798032,291.5581974658393
1876.90521677,289.3281310647417
1879.95058398,287.7707291897673
1882.92235372,292.46393479402104
1883.79147243,289.7624132149648
1884.1799,289.2265988139854
1885.60012903,288.1157636999787
1887.39446673,294.34178746728605
1889.00748053,292.3423879392772
1889.86894219,290.9175394046256
1892.39051854,295.17192926023625
1892.87839551,294.8594308441452
1893.0603,295.3164626735822
1893.65882106,293.16654166689625
1893.75632496,293.80883068272027
1898.65716031,295.2814574829282
1898.94240499,297.0473645165553
1900.17835076,294.2207216000332
1901.70187471,295.6106368299745
1903.90652534,295.9913578166476
1905.35080414,299.0235966178361
1905.54356331,297.32821856127947
1905.7742,299.62686294971274
1908.52390789,301.5041354046444
1909.76476931,297.86910679162327
1910.71585085,298.10624698316605
1911.09538844,297.7268153632511
1911.28501404,299.25727749401767
1912.51514031,301.29772622272134
1914.39299596,300.7000886560916
1915.78603087,301.9151507114715
1917.87458812,303.85222132002366
1918.6683988,304.61320734820134
1919.7077812,301.8758603769565
1922.50504221,303.1815383191544
1922.83688341,306.1986242999216
1924.74838102,304.7159146968185
1925.31304291,304.96915678718324
1927.79645963,308.01874186181465
1928.1568,305.66786848134046
1928.53930677,305.7053721667773
1928.7436,305.78294147245686
1929.38632573,305.3808267142061
1930.82969384,305.7409186942765
1932.2936042,308.25556223436706
1932.53729929,308.27919921307927
1932.78092443,305.94402817135216
1933.59304922,307.0755443187391
1933.8764246,309.6306260790445
1935.05630111,306.3197983876916
1935.70945667,307.25859856593024
1935.87335809,309.3446868650601
1936.8632143,307.4076931745866
1937.76669305,312.3293254879136
1937.86788013,311.52050972739016
1938.12985249,311.94102882822733
1938.1616,308.47982780846024
1938.96772264,310.4566675193962
1939.22248508,311.21179432912515
1939.59182732,310.9510867188181
1939.969,309.80091502114107
1940.75400876,307.7386635857962
1940.83941537,311.80226771747726
1941.77969825,312.393938618938
1942.03541285,312.8437329659678
1942.20734108,311.878053578341
1943.57364794,312.36164019507424
1944.50904266,310.224309572614
1944.76432292,311.2775834649954
1944.96280981,310.440204448011
1945.38738873,311.8114965345337
1945.55722017,311.9671347125998
1945.61583916,312.5596867804179
1946.62686004,312.8663621464335
1946.66339683,310.36290017732523
1947.7064869,311.57094999761165
1948.77405468,309.6939936066409
1949.66847174,313.6602846482332
1950.2509,312.0017776102837
1952.38391817,312.1844627182946
1953.55856136,312.22274083278216
1953.71393737,312.8003637775662
1953.79154436,313.1710570119369
1954.79596465,314.7139613439055
1956.1572,315.342073915026
1957.1037471,314.4370577968855
1957.20337364,316.3253801823537
1957.25753884,315.2703546298443
1957.87242429,314.57216625352925
1958.10278585,316.1014028920352
1958.56297112,316.3340200101121
1959.09269585,311.98389241638387
1960.3140448,313.0933880516286
1960.56866172,318.20658038167187
1961.7159,316.59261011941027
1962.3219164,317.5216280215933
1962.39534109,319.1381732232432
1962.54209154,317.4481354802273
1962.61527986,318.61106261456985
1963.20001828,319.06606441856763
1963.56449559,319.12347301713646
1965.22634923,319.8929363220089
1965.29787811,319.1950596158425
1965.86601157,320.98156635342656
1966.54523533,322.1747797142201
1966.78904408,320.4923553617883
1968.53874856,320.38065078205506
1968.81386949,324.08551736938495
1968.98437083,325.07717594979096
1969.42321802,324.70605757685405
1970.22168348,324.5570616692709
1970.63715024,324.9059936630005
1970.65630201,326.6491948420144
1970.87268198,326.3093257445175
1972.04101781,330.3504422217994
1972.08833438,328.4158880123276
1974.13341332,331.54980566810485
1975.57092123,332.3656863259178
1976.67036968,332.3689555204767
1976.79675037,335.5469534579232
1979.14258988,334.84855553252345
1983.02591866,339.4604885213476
1983.07684987,341.3292967441024
1984.91675295,342.0519764062061
1985.76218002,343.1107520502481
1986.14322834,343.9736767615952
1986.6160162,344.71776861346984
1987.2085916,345.44120600376243
1988.06951193,347.59740561133145
1988.96633494,349.27841464963046
1989.40796781,349.8002703595191
1989.97139973,350.8086522409729
1991.13481671,352.41630841973364
1992.31351706,353.72423581425323
1993.08,353.94668533391206
1994.40564212,357.10673969933646
1996.27927213,359.6477931830841
1998.0,361.78073658846415
2001.03,368.02248790241714
2002.0,373.45
2003.0,375.98
2004.0,377.7
2005.0,379.98
2006.0,382.09
2007.0,384.02
2008.0,385.83
2009.0,387.64
2010.0,390.1
2011.0,391.85
2012.0,394.06
2013.0,396.74
2014.0,398.81
2015.0,401.01
2016.0,404.41
2017.0,406.76
2018.0,408.72
2019.0,411.65
2020.0,414.21
2021.0,416.41
2022.0,418.53
