EDC3béta,temp,Year
240163.5,215.4,-238213.5
240270.4,214.9,-238320.4
240382.4,216.4,-238432.4
240481.2,215.2,-238531.2
240590.1,215.1,-238640.1
240700.5,215.4,-238750.5
240807.8,215.8,-238857.8
240910.4,216.9,-238960.4
241004.2,217.1,-239054.2
241096.7,216.5,-239146.7
241193.2,216.0,-239243.2
241293.4,216.7,-239343.4
241389.6,216.7,-239439.6
241484.9,216.9,-239534.9
241578.2,216.6,-239628.2
241674.3,216.5,-239724.3
241771.8,216.9,-239821.8
241865.4,217.4,-239915.4
241955.1,217.2,-240005.1
242046.0,217.1,-240096.0
242137.1,217.7,-240187.1
242224.3,218.0,-240274.3
242308.5,218.1,-240358.5
242392.1,218.1,-240442.1
242475.5,218.8,-240525.5
242555.0,217.8,-240605.0
242638.7,218.9,-240688.7
242717.4,218.3,-240767.4
242797.8,219.5,-240847.8
242872.1,220.3,-240922.1
242940.3,220.4,-240990.3
243008.1,220.0,-241058.1
243077.5,219.8,-241127.5
243147.7,220.6,-241197.7
243215.4,219.8,-241265.4
243285.8,220.1,-241335.8
243354.9,220.6,-241404.9
243421.9,220.2,-241471.9
243490.4,220.3,-241540.4
243558.9,220.0,-241608.9
243629.0,219.8,-241679.0
243700.7,219.9,-241750.7
243772.2,219.8,-241822.2
243844.6,219.1,-241894.6
243920.3,220.2,-241970.3
243990.6,219.8,-242040.6
244062.4,219.6,-242112.4
244136.1,219.2,-242186.1
244212.9,218.8,-242262.9
244292.4,218.7,-242342.4
244372.8,218.7,-242422.8
244452.6,219.1,-242502.6
244530.6,219.1,-242580.6
244608.0,219.3,-242658.0
244684.8,218.7,-242734.8
244765.5,218.3,-242815.5
244849.3,218.0,-242899.3
244935.5,217.9,-242985.5
245022.6,217.8,-243072.6
245111.8,216.9,-243161.8
245207.7,216.5,-243257.7
245308.3,215.9,-243358.3
245414.3,216.1,-243464.3
245519.2,216.4,-243569.2
245621.5,215.8,-243671.5
245729.0,215.8,-243779.0
245837.4,215.2,-243887.4
245951.3,215.4,-244001.3
246064.2,215.0,-244114.2
246180.5,214.8,-244230.5
246299.6,214.8,-244349.6
246419.3,213.8,-244469.3
246549.9,214.5,-244599.9
246674.0,214.1,-244724.0
246803.6,213.2,-244853.6
246941.6,213.9,-244991.6
247073.6,213.1,-245123.6
247215.7,212.6,-245265.7
247363.9,212.4,-245413.9
247516.1,211.9,-245566.1
247675.1,211.1,-245725.1
247847.8,211.4,-245897.8
248016.3,211.5,-246066.3
248182.5,211.4,-246232.5
248349.0,212.3,-246399.0
248503.7,212.3,-246553.7
248657.5,212.3,-246707.5
248811.4,212.0,-246861.4
248969.4,212.7,-247019.4
249118.7,212.7,-247168.7
249267.4,212.7,-247317.4
249416.0,212.0,-247466.0
249573.6,212.5,-247623.6
249725.3,212.4,-247775.3
249879.0,211.7,-247929.0
250042.5,212.1,-248092.5
250201.0,212.0,-248251.0
250360.6,211.4,-248410.6
250529.2,211.4,-248579.2
250698.5,210.9,-248748.5
250875.3,211.0,-248925.3
251051.7,210.4,-249101.7
251237.1,211.1,-249287.1
251413.4,210.8,-249463.4
251593.6,210.6,-249643.6
251777.8,210.9,-249827.8
251957.2,210.9,-250007.2
252135.9,211.1,-250185.9
252311.0,211.2,-250361.0
252486.2,210.6,-250536.2
252670.1,209.9,-250720.1
252866.9,209.8,-250916.9
253066.7,210.1,-251116.7
253261.7,210.2,-251311.7
253454.2,210.0,-251504.2
253649.2,210.7,-251699.2
253833.5,210.0,-251883.5
254029.5,210.5,-252079.5
254218.6,209.9,-252268.6
254418.3,210.0,-252468.3
254616.0,210.7,-252666.0
254801.8,210.8,-252851.8
254985.1,210.9,-253035.1
255167.1,211.2,-253217.1
255345.1,210.4,-253395.1
255536.0,210.1,-253586.0
255731.7,210.6,-253781.7
255919.8,210.9,-253969.8
256103.4,210.5,-254153.4
256292.9,210.5,-254342.9
256483.6,210.6,-254533.6
256671.9,210.0,-254721.9
256871.8,210.4,-254921.8
257065.3,210.6,-255115.3
257253.8,210.9,-255303.8
257437.2,211.2,-255487.2
257615.6,211.4,-255665.6
257792.7,210.7,-255842.7
257980.6,211.2,-256030.6
258160.0,211.4,-256210.0
258336.8,210.2,-256386.8
258533.4,211.1,-256583.4
258716.1,211.4,-256766.1
258893.7,211.2,-256943.7
259074.1,211.5,-257124.1
259248.6,211.8,-257298.6
259419.5,212.3,-257469.5
259582.1,211.7,-257632.1
259755.7,211.0,-257805.7
259940.6,211.2,-257990.6
260123.0,210.9,-258173.0
260311.7,210.0,-258361.7
260514.8,211.0,-258564.8
260701.2,211.1,-258751.2
260885.5,210.8,-258935.5
261075.2,210.4,-259125.2
261273.3,210.0,-259323.3
261479.8,210.4,-259529.8
261677.9,210.3,-259727.9
261877.8,211.7,-259927.8
262053.4,211.1,-260103.4
262238.3,211.4,-260288.3
262419.7,210.9,-260469.7
262609.2,210.4,-260659.2
262807.8,210.1,-260857.8
263013.5,210.5,-261063.5
263210.9,211.0,-261260.90000000002
263400.4,210.9,-261450.40000000002
263591.7,210.6,-261641.7
263788.2,211.4,-261838.2
263971.1,210.5,-262021.09999999998
264169.2,211.4,-262219.2
264351.6,212.2,-262401.6
264521.2,212.3,-262571.2
264689.1,212.3,-262739.1
264858.0,211.5,-262908.0
265037.5,211.9,-263087.5
265212.6,211.6,-263262.6
265392.3,211.1,-263442.3
265579.9,211.5,-263629.9
265762.1,211.7,-263812.1
265940.9,211.1,-263990.9
266130.2,211.0,-264180.2
266321.6,210.9,-264371.6
266513.9,211.2,-264563.9
266702.0,211.0,-264752.0
266894.4,210.4,-264944.4
267097.9,210.3,-265147.9
267304.9,209.5,-265354.9
267525.9,209.7,-265575.9
267743.8,210.3,-265793.8
267950.9,210.8,-266000.9
268149.2,210.1,-266199.2
268359.2,209.8,-266409.2
268576.0,209.7,-266626.0
268795.4,209.6,-266845.4
269017.5,210.2,-267067.5
269227.3,210.0,-267277.3
269441.0,210.0,-267491.0
269654.4,209.9,-267704.4
269869.3,209.9,-267919.3
270085.2,209.6,-268135.2
270307.5,209.8,-268357.5
270525.9,209.5,-268575.9
270750.7,209.3,-268800.7
270978.9,209.9,-269028.9
271195.5,209.2,-269245.5
271426.7,209.9,-269476.7
271643.2,210.0,-269693.2
271858.0,209.5,-269908.0
272084.2,208.9,-270134.2
272323.5,209.3,-270373.5
272554.6,209.3,-270604.6
272784.5,209.1,-270834.5
273020.4,209.1,-271070.4
273256.0,209.2,-271306.0
273489.8,209.0,-271539.8
273727.0,209.3,-271777.0
273957.5,209.1,-272007.5
274193.5,209.1,-272243.5
274429.7,209.4,-272479.7
274659.3,209.2,-272709.3
274892.9,209.3,-272942.9
275124.4,209.3,-273174.4
275357.4,209.3,-273407.4
275588.9,209.8,-273638.9
275811.3,209.4,-273861.3
276041.2,209.8,-274091.2
276264.2,209.4,-274314.2
276494.7,209.3,-274544.7
276727.3,210.0,-274777.3
276943.8,210.4,-274993.8
277153.6,210.2,-275203.6
277368.4,209.7,-275418.4
277592.8,209.3,-275642.8
277826.2,209.9,-275876.2
278047.8,209.3,-276097.8
278281.0,208.9,-276331.0
278524.6,210.0,-276574.6
278743.0,210.5,-276793.0
278952.5,210.5,-277002.5
279162.2,210.0,-277212.2
279382.2,209.8,-277432.2
279607.1,208.9,-277657.1
279849.0,210.3,-277899.0
280064.4,210.2,-278114.4
280281.9,209.6,-278331.9
280510.2,210.1,-278560.2
280730.1,210.2,-278780.1
280947.3,210.9,-278997.3
281151.2,211.4,-279201.2
281345.4,211.6,-279395.4
281534.0,212.8,-279584.0
281705.8,211.6,-279755.8
281895.9,211.1,-279945.9
282095.4,211.7,-280145.4
282285.0,211.3,-280335.0
282480.8,210.3,-280530.8
282695.7,210.8,-280745.7
282902.3,211.6,-280952.3
283095.4,211.4,-281145.4
283290.3,211.4,-281340.3
283485.4,211.8,-281535.4
283674.1,211.6,-281724.1
283866.1,212.0,-281916.1
284052.1,211.8,-282102.1
284239.9,212.2,-282289.9
284422.2,212.2,-282472.2
284604.7,212.3,-282654.7
284785.2,212.5,-282835.2
284963.3,211.9,-283013.3
285149.9,212.2,-283199.9
285333.2,212.4,-283383.2
285511.9,212.5,-283561.9
285690.2,212.3,-283740.2
285871.2,212.4,-283921.2
286051.2,212.5,-284101.2
286229.7,211.5,-284279.7
286425.9,212.9,-284475.9
286599.0,212.5,-284649.0
286777.8,212.7,-284827.8
286954.4,212.4,-285004.4
287135.3,213.0,-285185.3
287306.4,212.9,-285356.4
287478.7,213.3,-285528.7
287645.6,213.1,-285695.6
287815.0,212.6,-285865.0
287992.6,213.3,-286042.6
288160.1,212.8,-286210.1
288334.1,212.8,-286384.1
288509.2,213.2,-286559.2
288679.1,213.3,-286729.1
288847.1,213.3,-286897.1
289014.2,213.6,-287064.2
289177.3,214.2,-287227.3
289331.9,213.9,-287381.9
289491.4,213.2,-287541.4
289661.4,213.1,-287711.4
289833.2,213.9,-287883.2
289994.3,212.9,-288044.3
290167.9,213.8,-288217.9
290329.8,213.4,-288379.8
290497.8,213.4,-288547.8
290665.6,213.7,-288715.6
290828.6,214.2,-288878.6
290984.6,214.7,-289034.6
291133.6,214.4,-289183.6
291286.8,214.4,-289336.8
291440.8,213.9,-289490.8
291601.8,213.7,-289651.8
291766.2,214.1,-289816.2
291924.7,213.9,-289974.7
292086.8,213.8,-290136.8
292251.3,213.0,-290301.3
292428.6,212.6,-290478.6
292614.3,212.5,-290664.3
292801.7,212.9,-290851.7
292983.0,212.6,-291033.0
293169.6,212.1,-291219.6
293364.9,211.6,-291414.9
293569.9,212.0,-291619.9
293768.2,211.8,-291818.2
293970.3,212.2,-292020.3
294166.8,211.3,-292216.8
294378.9,211.6,-292428.9
294587.4,210.5,-292637.4
294816.8,210.7,-292866.8
295043.1,211.1,-293093.1
295260.4,211.9,-293310.4
295464.9,210.8,-293514.9
295690.8,210.7,-293740.8
295920.2,210.5,-293970.2
296152.2,210.7,-294202.2
296382.2,211.3,-294432.2
296598.3,211.1,-294648.3
296819.0,211.6,-294869.0
297030.2,212.1,-295080.2
297230.8,213.3,-295280.8
297410.2,212.6,-295460.2
297601.4,212.3,-295651.4
297799.3,211.9,-295849.3
298005.1,211.5,-296055.1
298219.1,211.1,-296269.1
298442.4,210.9,-296492.4
298670.3,211.3,-296720.3
298890.0,212.0,-296940.0
299097.0,210.4,-297147.0
299334.2,210.6,-297384.2
299569.0,211.1,-297619.0
299794.0,211.4,-297844.0
300012.7,211.6,-298062.7
300228.6,211.7,-298278.6
300441.7,211.9,-298491.7
300652.3,211.6,-298702.3
300867.8,211.7,-298917.8
301082.6,212.2,-299132.6
301286.3,212.4,-299336.3
301487.8,212.7,-299537.8
301683.8,213.1,-299733.8
301871.9,212.3,-299921.9
302075.4,211.9,-300125.4
302287.6,211.7,-300337.6
302506.0,211.1,-300556.0
302736.1,211.5,-300786.1
302958.4,211.1,-301008.4
303188.3,211.1,-301238.3
303419.5,211.2,-301469.5
303648.7,212.2,-301698.7
303858.4,212.0,-301908.4
304072.6,211.8,-302122.6
304290.5,212.1,-302340.5
304503.3,212.5,-302553.3
304707.9,212.9,-302757.9
304905.4,212.4,-302955.4
305112.0,213.1,-303162.0
305307.4,212.7,-303357.4
305506.8,213.7,-303556.8
305692.4,212.8,-303742.4
305892.0,213.0,-303942.0
306089.4,213.1,-304139.4
306284.0,212.9,-304334.0
306482.8,213.5,-304532.8
306670.9,214.2,-304720.9
306847.2,213.9,-304897.2
307027.8,213.6,-305077.8
307215.3,212.7,-305265.3
307418.1,212.9,-305468.1
307619.2,212.7,-305669.2
307824.1,213.1,-305874.1
308021.7,212.6,-306071.7
308229.3,211.5,-306279.3
308460.9,210.8,-306510.9
308705.6,211.7,-306755.6
308932.8,211.3,-306982.8
309168.2,211.5,-307218.2
309399.0,211.7,-307449.0
309626.5,212.1,-307676.5
309845.8,212.5,-307895.8
310057.0,211.9,-308107.0
310278.8,212.3,-308328.8
310493.8,212.6,-308543.8
310703.4,212.3,-308753.4
310918.0,212.2,-308968.0
311136.4,211.7,-309186.4
311365.1,212.6,-309415.1
311576.2,212.2,-309626.2
311793.5,212.6,-309843.5
312004.9,212.0,-310054.9
312226.8,212.8,-310276.8
312433.9,213.0,-310483.9
312636.7,212.9,-310686.7
312841.3,212.9,-310891.3
313047.2,212.4,-311097.2
313260.4,213.3,-311310.4
313459.0,212.8,-311509.0
313664.7,213.5,-311714.7
313859.8,213.1,-311909.8
314060.4,212.8,-312110.4
314267.2,213.8,-312317.2
314455.8,213.8,-312505.8
314643.8,213.4,-312693.8
314837.4,214.4,-312887.4
315016.0,213.9,-313066.0
315200.3,215.0,-313250.3
315370.1,214.0,-313420.1
315553.7,214.3,-313603.7
315732.7,214.6,-313782.7
315908.0,214.1,-313958.0
316089.9,214.6,-314139.9
316265.3,214.9,-314315.3
316434.2,215.3,-314484.2
316598.2,214.1,-314648.2
316779.5,213.9,-314829.5
316964.9,215.5,-315014.9
317126.8,215.1,-315176.8
317291.8,215.7,-315341.8
317449.1,216.1,-315499.1
317599.6,216.7,-315649.6
317744.8,215.0,-315794.8
317910.9,214.7,-315960.9
318083.2,214.8,-316133.2
318255.7,214.6,-316305.7
318430.7,214.5,-316480.7
318607.8,214.1,-316657.8
318790.8,214.2,-316840.8
318972.2,214.0,-317022.2
319157.2,214.4,-317207.2
319337.0,214.0,-317387.0
319521.8,213.4,-317571.8
319718.2,213.2,-317768.2
319919.1,212.3,-317969.1
320137.3,213.0,-318187.3
320342.3,213.1,-318392.3
320544.2,213.1,-318594.2
320745.7,213.1,-318795.7
320948.8,213.1,-318998.8
321151.3,213.4,-319201.3
321347.2,213.6,-319397.2
321539.9,213.2,-319589.9
321739.2,214.0,-319789.2
321924.8,214.3,-319974.8
322105.3,214.4,-320155.3
322283.5,214.3,-320333.5
322462.5,215.3,-320512.5
322627.0,214.4,-320677.0
322803.4,215.0,-320853.4
322972.6,214.9,-321022.6
323142.2,215.1,-321192.2
323309.0,215.4,-321359.0
323471.2,215.4,-321521.2
323632.8,215.9,-321682.8
323786.5,215.7,-321836.5
323942.7,215.4,-321992.7
324103.2,216.0,-322153.2
324255.4,216.1,-322305.4
324405.8,216.3,-322455.8
324553.5,216.5,-322603.5
324699.8,215.8,-322749.8
324852.7,216.8,-322902.7
324995.3,216.4,-323045.3
325141.0,216.9,-323191.0
325281.2,217.3,-323331.2
325415.1,217.3,-323465.1
325549.8,217.0,-323599.8
325688.4,216.6,-323738.4
325831.1,217.0,-323881.1
325969.1,216.9,-324019.1
326107.8,217.1,-324157.8
326244.5,217.4,-324294.5
326378.2,217.3,-324428.2
326512.6,217.6,-324562.6
326642.8,218.0,-324692.8
326768.5,217.9,-324818.5
326894.7,218.5,-324944.7
327015.8,217.8,-325065.8
327144.1,217.8,-325194.1
327273.1,217.6,-325323.1
327404.0,217.8,-325454.0
327533.1,218.2,-325583.1
327658.1,217.7,-325708.1
327787.6,217.7,-325837.6
327917.9,218.0,-325967.9
328045.7,217.7,-326095.7
328175.9,218.0,-326225.9
328302.5,218.5,-326352.5
328424.2,218.8,-326474.2
328543.1,218.0,-326593.1
328669.0,218.3,-326719.0
328793.0,218.0,-326843.0
328920.8,218.1,-326970.8
329048.2,217.9,-327098.2
329177.1,218.7,-327227.1
329297.2,218.6,-327347.2
329417.7,218.4,-327467.7
329541.2,218.3,-327591.2
329666.3,217.7,-327716.3
329798.4,217.5,-327848.4
329932.9,218.1,-327982.9
330061.5,217.4,-328111.5
330196.8,217.8,-328246.8
330328.4,218.1,-328378.4
330456.6,217.8,-328506.6
330587.5,218.2,-328637.5
330714.5,218.2,-328764.5
330841.1,218.3,-328891.1
330966.6,218.4,-329016.6
331092.7,217.5,-329142.7
331227.5,218.1,-329277.5
331356.4,217.7,-329406.4
331489.3,217.8,-329539.3
331622.4,217.1,-329672.4
331764.4,217.3,-329814.4
331903.7,217.3,-329953.7
332042.6,217.7,-330092.6
332177.7,217.7,-330227.7
332311.7,218.8,-330361.7
332434.2,218.9,-330484.2
332555.5,218.2,-330605.5
332682.2,219.5,-330732.2
332796.1,219.1,-330846.1
332912.3,219.9,-330962.3
333022.2,220.0,-331072.2
333130.4,220.4,-331180.4
333234.5,220.9,-331284.5
333334.9,220.2,-331384.9
333441.1,220.2,-331491.1
333547.0,220.9,-331597.0
333647.8,220.9,-331697.8
333747.3,221.2,-331797.3
333844.4,221.5,-331894.4
333939.6,221.1,-331989.6
334037.8,220.6,-332087.8
334140.5,220.7,-332190.5
334242.8,220.6,-332292.8
334346.4,220.5,-332396.4
334449.2,221.6,-332499.2
334544.8,221.6,-332594.8
334639.5,220.9,-332689.5
334739.4,220.9,-332789.4
334840.6,220.3,-332890.6
334946.4,220.8,-332996.4
335049.5,220.8,-333099.5
335152.6,220.0,-333202.6
335263.0,219.3,-333313.0
335380.9,219.8,-333430.9
335494.6,219.4,-333544.6
335611.7,219.6,-333661.7
335727.9,218.6,-333777.9
335855.0,219.1,-333905.0
335977.8,218.0,-334027.8
336113.3,217.8,-334163.3
336251.7,217.7,-334301.7
336392.2,217.2,-334442.2
336538.7,217.2,-334588.7
336687.2,216.4,-334737.2
336846.2,216.1,-334896.2
337009.8,216.2,-335059.8
337173.3,215.9,-335223.3
337341.6,215.6,-335391.6
337515.2,215.4,-335565.2
337692.6,215.4,-335742.6
337870.2,215.3,-335920.2
338050.4,214.9,-336100.4
338237.5,214.4,-336287.5
338433.5,214.3,-336483.5
338632.7,213.8,-336682.7
338841.5,213.3,-336891.5
339060.1,212.7,-337110.1
339291.3,212.9,-337341.3
339519.8,212.5,-337569.8
339758.1,212.2,-337808.1
340003.0,211.7,-338053.0
340259.4,211.6,-338309.4
340519.3,211.2,-338569.3
340790.8,210.8,-338840.8
341072.3,210.2,-339122.3
341372.5,209.3,-339422.5
341699.0,209.0,-339749.0
342036.3,209.5,-340086.3
342358.9,209.2,-340408.9
342690.5,208.7,-340740.5
343039.5,209.8,-341089.5
343354.6,208.9,-341404.6
343694.8,210.1,-341744.8
344002.6,209.4,-342052.6
344329.2,209.8,-342379.2
344645.4,209.4,-342695.4
344974.1,209.6,-343024.1
345297.2,209.9,-343347.2
345612.2,209.7,-343662.2
345931.4,210.1,-343981.4
346239.6,210.0,-344289.6
346552.7,209.5,-344602.7
346879.3,210.4,-344929.3
347180.5,209.9,-345230.5
347495.2,209.9,-345545.2
347810.4,211.0,-345860.4
348097.9,210.3,-346147.9
348403.8,209.7,-346453.8
348728.5,209.8,-346778.5
349049.3,210.4,-347099.3
349351.4,212.0,-347401.4
349613.9,210.7,-347663.9
349908.1,211.2,-347958.1
350190.2,211.1,-348240.2
350473.8,211.0,-348523.8
350761.0,210.3,-348811.0
351068.0,210.8,-349118.0
351362.4,210.6,-349412.4
351663.0,210.5,-349713.0
351965.7,210.5,-350015.7
352268.3,210.7,-350318.3
352567.2,210.6,-350617.2
352870.1,210.6,-350920.1
353171.6,210.6,-351221.6
353475.1,210.7,-351525.1
353774.2,211.0,-351824.2
354065.4,210.9,-352115.4
354359.9,211.1,-352409.9
354650.8,210.2,-352700.8
354968.9,209.7,-353018.9
355303.1,209.5,-353353.1
355644.1,209.4,-353694.1
355989.8,209.5,-354039.8
356331.6,209.6,-354381.6
356672.6,209.9,-354722.6
357003.4,209.8,-355053.4
357336.1,209.6,-355386.1
357676.5,209.7,-355726.5
358015.3,209.5,-356065.3
358362.3,209.5,-356412.3
358708.5,209.2,-356758.5
359064.3,209.7,-357114.3
359404.8,209.7,-357454.8
359747.3,209.7,-357797.3
360090.3,210.3,-358140.3
360417.0,209.8,-358467.0
360758.9,210.3,-358808.9
361086.4,209.7,-359136.4
361434.0,210.7,-359484.0
361752.2,209.9,-359802.2
362094.3,210.6,-360144.3
362416.9,210.9,-360466.9
362728.9,210.4,-360778.9
363056.6,210.1,-361106.6
363393.2,211.3,-361443.2
363697.2,211.2,-361747.2
364004.2,211.2,-362054.2
364311.0,210.8,-362361.0
364631.1,211.1,-362681.1
364942.1,210.9,-362992.1
365262.1,210.1,-363312.1
365607.6,210.1,-363657.6
365952.1,211.0,-364002.1
366272.1,211.0,-364322.1
366589.4,210.7,-364639.4
366916.5,210.8,-364966.5
367243.9,210.9,-365293.9
367569.6,210.5,-365619.6
367906.4,210.8,-365956.4
368234.3,211.1,-366284.3
368555.2,211.2,-366605.2
368872.5,211.0,-366922.5
369195.0,210.9,-367245.0
369523.3,210.0,-367573.3
369881.3,210.5,-367931.3
370224.8,210.9,-368274.8
370555.0,210.9,-368605.0
370884.4,211.5,-368934.4
371196.6,211.2,-369246.6
371516.8,211.2,-369566.8
371837.7,212.1,-369887.7
372134.1,211.8,-370184.1
372439.4,211.8,-370489.4
372744.4,211.9,-370794.4
373047.8,211.8,-371097.8
373352.8,212.2,-371402.8
373648.8,212.6,-371698.8
373933.8,213.3,-371983.8
374200.1,212.9,-372250.1
374477.3,212.4,-372527.3
374769.0,212.1,-372819.0
375068.6,211.8,-373118.6
375378.2,211.4,-373428.2
375701.4,210.3,-373751.4
376058.3,210.5,-374108.3
376412.1,210.6,-374462.1
376762.2,210.8,-374812.2
377105.8,211.0,-375155.8
377444.0,211.0,-375494.0
377781.2,211.2,-375831.2
378111.8,211.8,-376161.8
378426.7,211.5,-376476.7
378747.6,211.9,-376797.6
379059.8,211.7,-377109.8
379376.7,212.2,-377426.7
379678.8,211.3,-377728.8
380007.0,211.8,-378057.0
380321.2,212.2,-378371.2
380622.9,212.4,-378672.9
380921.1,212.4,-378971.1
381218.0,212.7,-379268.0
381506.0,213.3,-379556.0
381780.8,213.2,-379830.8
382057.2,212.9,-380107.2
382341.3,213.1,-380391.3
382619.4,213.2,-380669.4
382894.3,213.7,-380944.3
383157.7,213.6,-381207.7
383424.2,213.5,-381474.2
383692.8,213.6,-381742.8
383959.8,212.6,-382009.8
384251.7,212.9,-382301.7
384538.0,213.0,-382588.0
384820.7,212.2,-382870.7
385127.3,212.3,-383177.3
385430.7,212.0,-383480.7
385741.9,212.5,-383791.9
386041.9,212.7,-384091.9
386334.7,212.9,-384384.7
386622.1,213.7,-384672.1
386888.8,213.2,-384938.8
387168.5,213.1,-385218.5
387449.8,213.7,-385499.8
387716.3,213.9,-385766.3
387976.7,214.0,-386026.7
388235.1,214.7,-386285.1
388476.9,214.1,-386526.9
388733.3,213.5,-386783.3
389004.9,213.2,-387054.9
389284.5,212.6,-387334.5
389581.6,212.6,-387631.6
389880.9,211.9,-387930.9
390199.1,212.0,-388249.1
390515.6,211.2,-388565.6
390858.7,211.3,-388908.7
391196.2,212.0,-389246.2
391514.6,211.8,-389564.6
391838.4,212.4,-389888.4
392144.5,213.0,-390194.5
392432.8,212.9,-390482.8
392723.0,212.7,-390773.0
393020.6,212.9,-391070.6
393311.8,212.9,-391361.8
393602.0,213.3,-391652.0
393883.2,213.5,-391933.2
394158.5,213.8,-392208.5
394425.5,214.1,-392475.5
394684.2,214.1,-392734.2
394942.7,214.6,-392992.7
395189.5,214.8,-393239.5
395432.5,215.0,-393482.5
395670.5,214.9,-393720.5
395909.9,215.3,-393959.9
396141.2,215.0,-394191.2
396378.8,215.2,-394428.8
396611.8,216.2,-394661.8
396825.5,216.3,-394875.5
397036.4,215.5,-395086.4
397261.7,215.9,-395311.7
397480.1,216.0,-395530.1
397696.4,216.3,-395746.4
397907.7,216.3,-395957.7
398118.3,216.8,-396168.3
398319.3,216.7,-396369.3
398520.9,216.9,-396570.9
398719.2,216.9,-396769.2
398918.0,217.4,-396968.0
399107.3,216.9,-397157.3
399304.8,216.9,-397354.8
399504.1,216.2,-397554.1
399716.3,216.5,-397766.3
399922.2,217.5,-397972.2
400109.0,217.4,-398159.0
400297.2,217.7,-398347.2
400481.3,217.0,-398531.3
400677.9,217.3,-398727.9
400868.0,217.4,-398918.0
401057.7,217.5,-399107.7
401244.4,217.7,-399294.4
401427.6,218.2,-399477.6
401602.4,218.6,-399652.4
401771.0,218.2,-399821.0
401946.8,217.8,-399996.8
402127.6,218.0,-400177.6
402305.3,218.8,-400355.3
402471.4,218.6,-400521.4
402639.0,218.6,-400689.0
402806.7,218.6,-400856.7
402975.2,218.6,-401025.2
403142.9,219.2,-401192.9
403303.2,218.5,-401353.2
403472.1,218.8,-401522.1
403636.8,219.1,-401686.8
403796.3,219.2,-401846.3
403954.1,219.6,-402004.1
404107.1,219.1,-402157.1
404266.0,219.3,-402316.0
404423.4,219.0,-402473.4
404584.6,219.2,-402634.6
404743.2,219.1,-402793.2
404904.3,218.7,-402954.3
405070.9,219.4,-403120.9
405226.7,219.1,-403276.7
405387.2,218.9,-403437.2
405551.0,218.8,-403601.0
405716.3,219.3,-403766.3
405875.4,219.0,-403925.4
406038.6,219.5,-404088.6
406195.0,219.5,-404245.0
406349.7,219.7,-404399.7
406502.3,219.8,-404552.3
406654.8,219.3,-404704.8
406813.8,218.9,-404863.8
406979.5,219.5,-405029.5
407135.9,219.2,-405185.9
407296.1,220.1,-405346.1
407445.3,220.0,-405495.3
407596.0,219.1,-405646.0
407756.8,220.2,-405806.8
407906.1,219.2,-405956.1
408066.9,219.6,-406116.9
408223.5,219.8,-406273.5
408376.5,219.3,-406426.5
408537.4,219.2,-406587.4
408701.0,219.0,-406751.0
408867.5,219.3,-406917.5
409029.4,219.7,-407079.4
409184.7,219.7,-407234.7
409340.4,219.2,-407390.4
409503.4,219.6,-407553.4
409661.9,219.4,-407711.9
409822.1,219.2,-407872.1
409987.0,218.8,-408037.0
410156.7,219.2,-408206.7
410322.0,218.9,-408372.0
410491.8,218.8,-408541.8
410662.6,219.0,-408712.6
410831.9,218.6,-408881.9
411006.4,218.7,-409056.4
411179.9,218.7,-409229.9
411352.7,219.1,-409402.7
411521.0,218.7,-409571.0
411696.5,217.9,-409746.5
411884.5,217.8,-409934.5
412074.5,218.0,-410124.5
412262.4,217.9,-410312.4
412451.4,217.7,-410501.4
412643.3,218.6,-410693.3
412821.9,218.0,-410871.9
413010.4,217.9,-411060.4
413200.3,218.2,-411250.3
413386.8,218.0,-411436.8
413575.8,217.4,-411625.8
413777.6,217.7,-411827.6
413973.0,217.9,-412023.0
414165.7,217.6,-412215.7
414363.0,217.6,-412413.0
414561.0,218.1,-412611.0
414751.3,217.8,-412801.3
414946.0,217.8,-412996.0
415141.5,217.6,-413191.5
415340.5,218.2,-413390.5
415531.0,217.9,-413581.0
415726.4,218.2,-413776.4
415915.5,218.4,-413965.5
416102.7,218.0,-414152.7
416297.2,218.0,-414347.2
416493.0,218.3,-414543.0
416684.5,217.7,-414734.5
416885.0,217.7,-414935.0
417087.6,217.4,-415137.6
417294.1,218.5,-415344.1
417483.3,217.5,-415533.3
417689.9,217.4,-415739.9
417898.8,217.7,-415948.8
418104.0,217.2,-416154.0
418318.7,217.3,-416368.7
418531.0,217.5,-416581.0
418739.8,217.2,-416789.8
418954.2,217.1,-417004.2
419172.1,216.5,-417222.1
419403.1,216.7,-417453.1
419631.8,216.2,-417681.8
419871.1,216.1,-417921.1
420113.6,216.5,-418163.6
420347.8,216.6,-418397.8
420579.0,216.1,-418629.0
420823.0,215.8,-418873.0
421073.6,216.4,-419123.6
421311.4,216.1,-419361.4
421555.2,217.1,-419605.2
421777.9,218.2,-419827.9
421978.2,218.4,-420028.2
422174.0,218.0,-420224.0
422377.8,217.6,-420427.8
422590.0,217.0,-420640.0
422815.6,217.0,-420865.6
423042.6,216.1,-421092.6
423289.2,215.2,-421339.2
423556.6,216.0,-421606.6
423808.2,215.4,-421858.2
424073.5,214.8,-422123.5
424355.3,213.6,-422405.3
424669.3,213.7,-422719.3
424983.0,212.5,-423033.0
425333.2,213.5,-423383.2
425655.8,211.8,-423705.8
426033.1,211.6,-424083.1
426419.4,210.8,-424469.4
426836.5,210.3,-424886.5
